,business_id,city,stars,categories
3111,zhrtapRmTPihYDYhELmrAA,Somerville,3.5,"Mexican, Restaurants"
3154,V1E4F58E0OaqmnDcbjT3sQ,Kyle,4.0,"Mexican, Restaurants"
3167,S-XzX2ub_6hvDJk0FOJyxQ,Vancouver,4.5,"Mexican, Food, Cafes, Restaurants, Coffee & Tea"
3193,p5zg6Il5s4BI-fpDXeFfpQ,Clermont,2.0,"Restaurants, Breakfast & Brunch, Tex-Mex, Tacos, Mexican, Fast Food"
3319,v5F3yuf_5VhSy9H4V1IsyA,Austin,4.0,"Mexican, Restaurants"
3380,-MX0u5ZvsjL4rdSlw96UBw,Atlanta,3.0,"Tex-Mex, Mexican, Restaurants, Fast Food"
3389,zAckiVRDbQCq9qRRKqY2jA,Portland,4.5,"Mexican, Food Stands, Restaurants, Vegan"
3460,15hIWaHjOaLROLa_GrbjcQ,Dedham,2.5,"Fast Food, Event Planning & Services, Tex-Mex, Caterers, Restaurants, Mexican"
3499,H_6gkuVzF0emEMkUEGiyxQ,Vancouver,4.0,"Mexican, Salvadoran, Caterers, Restaurants, Street Vendors, Food, Event Planning & Services, Food Trucks, Latin American, Food Stands"
3581,0k5ZmXlXlEAAzbPfuzbT5w,Waltham,2.5,"Nightlife, Restaurants, Bars, Mexican, Irish"
3594,RMGto42r9SUDI9F3vSlxnw,Austin,4.0,"Sandwiches, Donuts, Restaurants, Tacos, Mexican, Food, Breakfast & Brunch"
3634,H4y5YSqJ8tev1RMtJ3R8BQ,Austin,4.5,"Specialty Food, Food Stands, Tex-Mex, Food Trucks, Mexican, Food, Restaurants, Local Flavor, Fast Food, Breakfast & Brunch"
3693,uFEIXFczBOGQjb4CWSd6Yg,East Point,2.5,"Bars, Nightlife, Sports Bars, Restaurants, Mexican, Sandwiches"
3696,RgtHHCO5734yNDM0N9h22Q,Portland,3.5,"Mexican, Restaurants"
3711,Q5MBVuaK3-lL1jSUhmNaFw,Austin,4.0,"Mexican, Restaurants"
3720,IR77nkjyZoWbRE4mPLMzNQ,Atlanta,3.5,"Chinese, Mexican, Restaurants, Asian Fusion"
3767,uju5umEqtxXklYGdxZyDGA,Portland,4.0,"Restaurants, Bars, Pubs, Nightlife, Mexican, Tacos"
3805,K6l65QnXtH5g5tLr6ZP5ug,Orlando,4.0,"Mexican, Restaurants"
3851,k69jIL6VfzuIMmED_CEAkg,Austin,4.0,"Nightlife, Mexican, Restaurants, Bars, Tex-Mex"
3885,u3tq9fqUpLT8xd8E9Rmcug,Portland,4.5,"Food Trucks, Restaurants, Soup, Food, Nightlife, Bars, New Mexican Cuisine, Tacos, Mexican, Salad"
3906,BazV0apVJX1Mg2m7JFqBYw,Portland,3.0,"Restaurants, Mexican"
3956,sp71tuiYavaGIfb5tGEQYA,East Boston,2.0,"Mexican, Restaurants"
3965,L3PPHYAw7GbpCHYSJP1d7w,Aloha,5.0,"Mexican, Restaurants"
3970,fNbUE_Jg59JjjndzhypAVw,Lakeway,3.5,"Restaurants, Breakfast & Brunch, Tacos, Mexican, Tex-Mex"
4033,MJiWCBgfcR55Loo7H9I3uA,Vancouver,4.5,"Ethnic Food, Grocery, Imported Food, Food, Restaurants, Mexican, Specialty Food"
4084,dEh85sFLxh4P35jhBcHrhA,Atlanta,2.5,"Mexican, Restaurants"
4093,1d4lbe6GpRzOAXm-S_2wxg,Austin,4.0,"Restaurants, Mexican"
4186,i4m839Fh2MioEu0ABMVomQ,Austin,2.5,"Tex-Mex, Restaurants, Mexican"
4203,OE6X7bdWuIwkGwAazF0E6w,Austin,3.5,"Restaurants, Mexican"
4233,b1SwRWY-3RcRuKpqAZ37Uw,Orlando,4.5,"Farmers Market, Caterers, Desserts, Gluten-Free, Mexican, Food, Street Vendors, Food Trucks, Event Planning & Services, Restaurants"
4258,cUEjduTAZfsrXqMDVCl23Q,Gahanna,2.5,"Food, Fast Food, Restaurants, Mexican"
4264,4tLjkefiaBnZS6SNXd8gvQ,Columbus,2.5,"Mexican, Restaurants"
4270,_BSkBAAQ6OyWVkqy4XGuow,Dripping Springs,4.5,"Restaurants, Mexican"
4290,38zr7j5XtX3_stYQm-Yqfg,Burlington,3.0,"Caterers, Food, Barbeque, Fast Food, Mexican, Do-It-Yourself Food, Event Planning & Services, Restaurants"
4309,DVov3YKgmetMMHd9bdFx2Q,Orlando,4.0,"Food Trucks, Restaurants, Event Planning & Services, Food, Tacos, Caterers, Mexican"
4358,4GezTRYM_S1N9TkfrCl98w,Tigard,3.0,"Restaurants, Fast Food, Mexican, Caterers, Event Planning & Services"
4372,VSpbvGoxidVMq8ugKcflFQ,Orlando,4.0,"Food, Restaurants, Mexican, Buffets, Latin American, Tacos, Sandwiches, Salad, Desserts"
4498,F1UUpGyN6NB3Kq7cJxkEYQ,Vancouver,4.0,"Mexican, Restaurants"
4539,g5Vm1meI_bFMle8sEXXygQ,Austin,3.5,"Mexican, Restaurants"
4548,Hahm80RTEu38Ua4GARE3pw,Chamblee,2.5,"Nightlife, Mexican, Bars, Latin American, Restaurants, Honduran"
4610,LOUWyWqBtPsDH6NpURumWQ,Austin,3.5,"Mexican, Restaurants"
4673,QaX19G96mxHRRj3aYpt3vA,Austin,2.0,"Fast Food, Burgers, Restaurants, Tacos, Mexican, Breakfast & Brunch"
4725,UwEDSHyS7UB48zbiDTn2oQ,Columbus,2.5,"Mexican, Tex-Mex, Restaurants"
4726,Njw4UrtKWZB8a-SOW3TpOg,Brookline,3.0,"Restaurants, Mexican"
4729,QjgPNwyrRGvz_YrAX92eiQ,Portland,4.0,"Mexican, Food, Food Trucks, Fast Food, Restaurants"
4773,ISl7KsG-aMnR_Hs8uIzBaA,Austin,3.5,"Restaurants, Mexican"
4805,ghgdfqts7qNytHv9LxVNCQ,Orlando,4.0,"Tex-Mex, Restaurants, Mexican"
4825,dMNfUfUgOmTLcDCTLJ_9Zw,Austin,3.5,"Restaurants, Mexican, Cocktail Bars, Seafood, Nightlife, Bars"
4847,jNA-_zx7sz7Jxeulwk5lOw,Altamonte Springs,1.5,"Mexican, Restaurants"
4866,JeH7svzG58hQc2y0yg38jQ,Sandy Springs,2.0,"Restaurants, Tex-Mex, Breakfast & Brunch, Fast Food, Mexican, Tacos"
4901,lqf0w_FUDAhxn3gCsJYwlQ,Portland,3.5,"Mexican, Fast Food, Restaurants"
4935,YSI9Nqq2RMjlauWuYDkskw,Windermere,3.0,"Mexican, Seafood, American (Traditional), Nightlife, Sports Bars, Sandwiches, Bars, Restaurants, Salad"
4951,XYdDdebMLF4iPFzBVSTEyQ,Canal Winchester,4.5,"Restaurants, Food Stands, Food, Food Trucks, Mexican, Tacos"
4988,c7hoX3_eMz3a-jW7mdD9IQ,Columbus,3.5,"Fast Food, Restaurants, Caterers, Event Planning & Services, Mexican"
5001,sL52BATp0ZInt8CjVsSkJg,Titusville,3.5,"Mexican, Restaurants"
5043,jEhTKvmL7RM-7j_ipovizg,Vancouver,3.5,"Fast Food, Mexican, Restaurants"
5114,GPpDufYwGq7qVlMcWyL4Xw,Austin,4.0,"Food, Restaurants, Mexican, Fast Food, Food Trucks"
5128,JPq2tw5z53drSmDS4saxyA,New Westminster,4.0,"Mexican, Restaurants"
5152,kV6s56DgJDaLF44VTxlzBg,Cambridge,3.5,"Tex-Mex, Breakfast & Brunch, Soul Food, Mexican, Restaurants"
5161,U-cbcBJR-j7Z0m_DT8zEGw,Portland,3.5,"Mexican, Restaurants"
5201,KwMLPJbuWBQclBQhC65bGQ,Portland,5.0,"Restaurants, Tacos, Mexican"
5247,EZkBcjQLp4Cb2EDALCotxQ,Gresham,3.0,"Mexican, Nightlife, Bars, Restaurants, Dance Clubs"
5306,LOJuQ4iD7TmwkJoMomV6qQ,Somerville,3.0,"Restaurants, Peruvian, Mexican"
5308,4lSItvtOHquaj-2xTj2kRg,Austin,5.0,"Food, Food Trucks, Tacos, Restaurants, Mexican"
5361,nhB-F-p3m6ukwpaYrXYhhQ,Austin,4.0,"Restaurants, Mexican, Tacos"
5453,70ZtRA-1nYFV4BnGNwjJ0A,Austin,3.5,"Mexican, Nightlife, Food, Restaurants, American (New), Bars"
5462,Ysp63FIlHuiODd60gqfwBg,Columbus,4.5,"Restaurants, Food Stands, Mexican"
5470,OrJRepjfwrSfL8bwSP2JkA,Portland,3.5,"Food Trucks, Mexican, Restaurants, Food"
5514,Bsdq6ks4Er9Hzj-_cMY0lA,Beaverton,3.5,"Restaurants, Mexican"
5532,GycQV6a_20FahqsnMGe0eQ,Atlanta,3.0,"Restaurants, Mexican, Bars, Nightlife"
5556,fAnoN32LP2a_dyCi_pJKxA,Austin,3.5,"Restaurants, Mexican"
5587,OLl7NYvQY9jmQRNzncUOyw,Portland,4.0,"Restaurants, Food Trucks, Mexican, Food, Street Vendors, Sandwiches, Food Stands"
5605,kl7cfjZLAG0XSvpAxn1Wxw,Orlando,4.0,"Restaurants, Tex-Mex, Mexican"
5671,cVn6-c9TUSap517LBj1_Cw,Vancouver,4.0,"Bakeries, Coffee & Tea, Cafes, Restaurants, Salad, Mexican, Food"
5712,G9dhca2szCof59SaODfhMA,Boston,3.5,"Mediterranean, Spanish, Restaurants, Mexican"
5759,SAB3r6hDLokL4YR13MZ-2g,Vancouver,3.0,"Beer, Wine & Spirits, Specialty Food, Mexican, Food, Latin American, Ethnic Food, Restaurants"
5789,f3aU5Wqzf1hIxc5nIpPT8A,Austin,3.5,"Restaurants, Mexican"
5808,Pg2OtK4wkCAUr-fmpGaZqw,Oviedo,3.5,"Mexican, Tex-Mex, Restaurants"
5810,5yOU-HDlla2gVJOSBi9yGg,Portland,4.5,"Food, Mexican, Restaurants, Grocery"
5840,mk0OowBLEb_9kACLb-OWOw,Somerville,4.0,"Breakfast & Brunch, Restaurants, Mexican, Latin American"
5922,Z3-r4EEXnL82TF27wdzSyw,Boston,3.5,"Restaurants, Mexican, Bars, Nightlife"
5963,h5bwsDGlddB4XHuLdqNY4w,Austin,4.5,"Mexican, Restaurants, Tex-Mex"
6046,4slCpJ_siA2Wfp7-pb3y5Q,Stoneham,4.0,"Mexican, Restaurants"
6049,YWvB6DYGgTpKR56qFE648A,Orlando,4.0,"Restaurants, Sushi Bars, American (New), Mexican"
6053,4EOCYVtUZxZPTbtU3UuSZA,Portland,4.0,"Sandwiches, Breakfast & Brunch, Restaurants, Mexican, Salad"
6113,qnvaSzp6jBebvOXGlKQJ6Q,Portland,3.5,"Tacos, Bars, Nightlife, Mediterranean, Mexican, Restaurants"
6130,PCshjvKqpXilDFgtQJYUWg,Portland,3.5,"Restaurants, Mexican"
6157,yY0XVHeX2TLtoNs0InD_lA,Portland,3.0,"Restaurants, Mexican, Nightlife, Barbeque, Bars"
6183,0FAz0ZbGJnULZy2uTTxLww,Orlando,3.5,"Sports Bars, Restaurants, Cocktail Bars, Mexican, Nightlife, Beer Bar, Bars, Breakfast & Brunch, Lounges"
6228,BjkeS6ehvFW_Lech_sYDng,Portland,4.0,"Mexican, Restaurants, Food Stands"
6232,-z8D7z4o1VXEJtxJTcH1fQ,Atlanta,4.0,"Mexican, Restaurants"
6253,osvXPfwWWBmyKAIXdj2f-w,Winter Springs,3.5,"Bars, Spanish, Nightlife, Cocktail Bars, Mexican, Restaurants"
6318,flhi2Bo-RLADuir2moy1tA,Kissimmee,4.0,"Restaurants, Mexican, Tex-Mex"
6356,6bAvxtr0T-bgRJ3uDbRVhg,Austin,3.0,"Venues & Event Spaces, Mexican, Bars, Nightlife, Cocktail Bars, Tex-Mex, Event Planning & Services, Gluten-Free, Restaurants"
6360,HL7Kfo9S3eKgJJAEVQ2rbw,Boston,4.0,"Nightlife, Bars, Restaurants, Mexican, Latin American, Cocktail Bars, Tacos"
6383,lEzgDeoo5MY2cEE7CobVwQ,Columbus,4.0,"Mexican, Restaurants"
6386,Hr50gL4qbVvd7E175QJc0g,Austin,3.5,"Mexican, Restaurants, Tacos"
10,bk088-A4Po7cqX_1g04myw,Vancouver,2.0,"Lounges, Restaurants, Nightlife, Bars, Mexican"
97,TlYGhaKsjhT4Cq-gRlnVUg,Boston,4.5,"Japanese, Mexican, Restaurants, Tacos"
168,t0l4gL6jwSjMKyWTmYhatg,Austin,3.5,"Hot Dogs, Tacos, Restaurants, Burgers, Mexican"
185,dl86naMJqgoC7k2Zytp4ow,Austin,4.0,"Mexican, Restaurants, Food, Burgers, Food Trucks"
246,8YgV6BZjrsRf5YPsuow_gA,Portland,3.5,"Restaurants, Tex-Mex, Mexican"
255,FzKGNIlkH1gCYAUvkTAhYA,Portland,5.0,"Restaurants, Mexican, Food, Street Vendors, Food Trucks"
334,qda4Toxsgn7kf2t9Dfmqtw,Portland,4.0,"Mexican, Latin American, Peruvian, Restaurants"
426,qWLqgHxtCks1v4vvni-mKA,Chamblee,2.0,"Tacos, Mexican, Tex-Mex, Restaurants, Fast Food, Breakfast & Brunch"
441,AK0qivPch8IWDtwMaThZSw,Austin,3.5,"Mexican, Restaurants, Food, Tex-Mex"
471,U05Ru9OGRrIxeVwOc-yjxQ,Watertown,3.5,"Mexican, Nightlife, Spanish, Latin American, Venezuelan, Restaurants, Music Venues, Arts & Entertainment"
483,CIb8Lsgv4sn4dCN8s54b7w,Vancouver,2.5,"Mexican, Restaurants"
575,ZAmrzAAfpVusdnM51xl5Kw,Atlanta,3.0,"Tex-Mex, Sandwiches, Restaurants, Mexican"
620,cYJ7kq234bJ9WeFNFTpWSQ,Portland,4.0,"Thai, Mexican, Restaurants"
712,5zr3e0giiYNsk_b11nJRtg,Beaverton,4.5,"Latin American, Mexican, Restaurants"
846,G0VT3ppVwW3uvMUHPX5R4A,Atlanta,4.5,"Nightlife, Bars, Lounges, Mexican, Restaurants"
851,vj3fhBAbH5bP342wQ4ADkA,Austin,4.0,"Restaurants, Mexican"
854,h8D2fs8IBYCofOf8qpAemw,Austin,3.5,"Tex-Mex, Mexican, Restaurants"
872,MsUTN7Ey4dlgUP5tYq29QQ,Milwaukie,3.5,"Restaurants, Mexican"
927,3tIk3uWqOgzfr4OezSeJ6g,Boston,4.0,"Mexican, Restaurants"
931,oKiSO4iyfvJaZdqPpyLlrA,Orlando,3.5,"Mexican, Restaurants"
1066,NpvgdYnRr469064wYLyCbw,Portland,4.0,"Mexican, Latin American, Nightlife, Restaurants, Event Planning & Services, Tacos, Karaoke, Caterers, Vegetarian, Bars, Cocktail Bars"
1107,2gAJzP-cn5jCeVKrLMMFFA,Lynnfield,2.0,"Mexican, Restaurants"
1177,s1bDy7Yf01eJIzBpl8TOtA,Columbus,4.0,"Restaurants, Mexican"
1194,THC9oqzIuSOh-dMvoe2N9w,Boston,3.5,"Tacos, Bars, Mexican, Restaurants, American (Traditional), Nightlife, Pubs"
1258,Fg3f5pdjKtz-ZKWybKCh8A,Windermere,2.0,"Fast Food, Restaurants, Mexican"
1344,tLigOTzXpxFjZMApmKRh7g,Wilmington,3.0,"New Mexican Cuisine, Mexican, Restaurants"
1436,pop2E-8ZpmtaQa-_n9qJ0w,Austin,3.0,"Restaurants, Mexican"
1480,FjYi5s_DA40UPRgfweHg3g,Gresham,2.5,"Mexican, Restaurants"
1514,dRGavNPH9afIH_caavaFJQ,Atlanta,3.5,"Mexican, Restaurants, Fast Food"
1541,1tepUnoMCFEVMNE26ijYRQ,Austin,4.5,"Restaurants, American (Traditional), Burgers, Mexican, Cheesesteaks, Salad"
1610,T60pEgx6BAVEIGn7i8Ov4w,Portland,4.5,"Food Trucks, Mexican, Food, Restaurants"
1616,3jiQKBE8N2qkoOtv1wiScg,Austin,2.5,"Seafood, Restaurants, Breakfast & Brunch, Mexican"
1669,OHvpV35D0CBIMhVWz0vrpQ,Hilliard,2.5,"Restaurants, Tex-Mex, Breakfast & Brunch, Mexican, Tacos, Fast Food"
1686,pNnYECOupGZSAxtW-PPQmQ,Austin,3.5,"Mexican, Restaurants"
1803,qxjndchgYcR3S6VVOb5f6g,Columbus,2.5,"Mexican, Fast Food, Restaurants"
1815,7SH6WIz-xEzYYeQj8P1TOw,Portland,4.5,"Latin American, Food Trucks, Mexican, Food, Restaurants"
1902,WnP9a3Lj_wszdSyJuhernA,Austin,4.0,"Restaurants, Tacos, Tex-Mex, Mexican"
1906,xn9jEoN1VDAN1M4CCCcndw,Vancouver,2.0,"Tacos, Fast Food, Breakfast & Brunch, Mexican, Restaurants, Burgers"
1912,QGN4Mvh4XHUEGfdoHuc6UA,Boulder,2.5,"Burgers, Mexican, Restaurants"
1995,vuOfLg269Rr4-moMAidLqg,Austin,4.0,"Food, Restaurants, Food Trucks, Mexican"
2035,orfgVXlSVcQm8XqPjm-gpA,Roslindale,4.5,"Bars, Mexican, Nightlife, Desserts, American (Traditional), Food, Latin American, Restaurants, Salad"
2104,Bzc7uvLHoR5BM0cL-kvH2A,Orlando,4.0,"Restaurants, Mexican, Tacos"
2173,g8u3U-g6s6rEDAmKjUmH5Q,Chelsea,3.0,"Mexican, Restaurants"
2199,LAyf8opR9hwGJ8G5MvxMHw,Atlanta,2.5,"Mexican, Restaurants, Tex-Mex, Fast Food"
2211,NAVwKoMWFvUDCSL18K6Olg,Atlanta,4.0,"Restaurants, Mexican"
2224,96gdC5rubsdfgYkJVz-3FA,Kissimmee,2.5,"Restaurants, Mexican, Fast Food, Breakfast & Brunch, Tacos, Tex-Mex"
2247,1sehXiCONsgT0PpG08-nvg,Boston,4.0,"Mexican, Restaurants"
2279,c3VfW5POoEZjUu-qlEnGxA,Vancouver,3.5,"Mexican, Restaurants, Spanish"
2290,nRtsfancaaivT4K91Z8sDg,Winter Park,4.5,"Restaurants, Vietnamese, Vegan, Fast Food, Thai, Mexican, Vegetarian"
2292,pLo5AiT1IoxuQnAfRHXWgg,Atlanta,4.0,"Mexican, Colombian, Latin American, Restaurants, Spanish"
2328,lek3kGSOsCvmn4b36ulFfg,Austin,4.0,"Mexican, Restaurants, Fast Food, Tex-Mex"
2374,QhomWYZt27bn3sfdDcjmXA,Portland,4.0,"Korean, Street Vendors, Specialty Food, Ethnic Food, Food, Restaurants, Mexican"
2429,NSXnHpPI6d7H3fk_6_4b7w,Austin,2.0,"Restaurants, Breakfast & Brunch, Tex-Mex, Mexican, Tacos, Fast Food"
2437,sP3FfU4Ct3s0Sxgu_T7rSA,Portland,4.0,"Food Stands, Food, Restaurants, Mexican, Food Trucks"
2585,qYSzpsDSp2CLU0MIbWBGbw,Austin,4.5,"Mexican, Food, Restaurants, Street Vendors, Food Trucks"
2592,VfBuySb24Cx1fna95LaX8Q,Everett,3.5,"Food, Food Delivery Services, Restaurants, Spanish, Mexican, Seafood"
2597,DOEodmwG-ZXAhwDZ5xV3Ig,Winter Garden,4.0,"Restaurants, Mexican"
2662,tfcWdrVic7qRYjRV1ips3g,Kyle,2.0,"Restaurants, Fast Food, Mexican, Breakfast & Brunch, Burgers, Tacos"
2728,oxYUYGl-pKSj5ix4J1qC4g,Apopka,3.0,"Seafood, Mexican, Restaurants"
2804,WokyOP53CvXevQ4RnoJWQA,Atlanta,2.5,"Fast Food, Restaurants, Tex-Mex, Tacos, Mexican"
2883,wcezdSz51WQkYuDad5Lo2A,Orlando,4.5,"Mexican, Restaurants"
3027,E807OYNFTaF7Nq6RO9fHcQ,Columbus,4.5,"Restaurants, Food, Mexican"
3044,qzq5pzKGcY6ydyXi_AQMsA,Kissimmee,3.5,"Restaurants, Mexican, Grocery, Food, Breakfast & Brunch, New Mexican Cuisine"
3333,unVW0J131L3ndGHxo8KRXQ,Cambridge,3.0,"Mexican, Restaurants"
3406,_SrhcpsPD7tX0AutRGKSnw,Austin,4.0,"Tex-Mex, Salad, Restaurants, Mexican"
3470,GAU0NtvGSRK8fWOrjOoRQg,Columbus,2.5,"Restaurants, Mexican"
3477,kxStY1bs5S5liKcrDLcBJA,Vancouver,2.0,"Mexican, Restaurants"
3505,b4UB4LGFRQEyiG_pe8JZpw,Sandy Springs,4.0,"Cocktail Bars, Food, Tacos, Mexican, Salad, Restaurants, Desserts, Nightlife, Bars, Latin American"
3532,MGE1DeCVaD6iS4-DtdpIyQ,Kissimmee,3.0,"Restaurants, Food, Mexican"
3595,FA9ze5dxtgKAugmslQ-qXQ,Clermont,3.0,"Mexican, Restaurants, Tex-Mex"
3664,_O2PzsV6LA1f5L7LylpBcg,Atlanta,3.5,"Restaurants, Mexican"
3735,4SbOFLH_S7e4tv77nuinCw,Austin,3.0,"Mexican, Restaurants, Fast Food"
3758,qCTUdVpeWWj5rtvV2y3c9w,Austin,4.5,"Mexican, Food Trucks, Restaurants, Food"
3765,digUTaXtbnaO9rL1oCfhHQ,Austin,4.0,"Restaurants, Mexican"
3776,1JxwixXs3y4A-UwIP8i-AQ,Portland,3.0,"Mexican, Restaurants"
3821,PEjeRDZl8Jh2weFvlwykYg,Portland,4.5,"Food, Restaurants, Mexican"
3825,2fJXl65xWCJfcRUHW-WejA,Deltona,4.5,"Mexican, Restaurants"
3835,dYGGSpHYhT79hsD7jlrP6g,Altamonte Springs,3.5,"Restaurants, Mexican"
3865,Lm7-5DzDbofhd5SNJQpl5w,Atlanta,4.0,"Gastropubs, Tacos, Mexican, Bars, Nightlife, Sports Bars, Restaurants, Beer Bar"
3917,fc1xRUAEb5ULRV_KGxQYqw,Beaverton,4.0,"Mexican, Restaurants"
3982,MBGuH6ZwsyhRIXq2MoLZdQ,Austin,3.0,"Food Stands, Food Trucks, Tex-Mex, Restaurants, Food, Tacos, Mexican"
3997,yM8jm8ZM7WKF95-pZhVjLA,Austin,4.5,"Restaurants, Mexican, Burgers"
4035,Htz7IODeBuNBv8hXzyzcZw,Austin,3.0,"Tex-Mex, Mexican, Restaurants"
4037,uVVWZFjQyf_KBXDNEX7Ytw,Woburn,2.5,"Tex-Mex, Restaurants, Mexican"
4039,OLj0IIty__HPZjiefd1BkA,Austin,4.0,"Mexican, Tex-Mex, Thai, Restaurants"
4045,vAJpL76C0X_cywYdw9JKlg,Beaverton,3.5,"Restaurants, Mexican"
4054,xUc8I6wsM0YNllO61OR9CQ,Austin,3.5,"Mexican, Restaurants"
4076,WytdX0Qxe_w0IeeHx7A69A,Portland,4.0,"Mexican, Restaurants"
4082,DJXOsYCWc0nMfBVUUy6JHg,Austin,4.5,"Restaurants, Food, Mexican, Food Trucks"
4093,4rEN8qhygzdJWIM5Mn8HDQ,Austin,2.5,"Tex-Mex, Mexican, Restaurants"
4149,jDApoN0McY9aKXer-lwHNg,Happy Valley,3.5,"Food Trucks, Food, Mexican, Food Stands, Restaurants"
4153,WLYY7mQN9d8rUjMEtlpyMg,Columbus,3.5,"Breakfast & Brunch, Event Planning & Services, Nightlife, Caterers, Restaurants, Bars, Mexican"
4157,9ozU4fOePOlqW3dLoxqgyA,Portland,4.5,"Street Vendors, Restaurants, Mexican, Food"
4169,Cd9xp84ReJiGMJ65ISgrgA,Atlanta,4.0,"Mexican, Nightlife, Tex-Mex, Steakhouses, Bars, Restaurants, Burgers"
4211,9i9IT1tY5as8V_iCSd3uUA,Roslindale,4.0,"Food, Specialty Food, Grocery, Ethnic Food, Restaurants, Mexican"
4212,SJO0OLyzgHe2ekjNQu_Bcg,Cambridge,2.5,"Food, Mexican, Fast Food, Restaurants"
4252,TGfUelf0PpiL3JSCkE31Wg,Ocoee,3.5,"Mexican, Nightlife, Bars, Restaurants"
4323,rV9N_cXJz5nKoElHerZLlg,Apopka,2.5,"Restaurants, Fast Food, Mexican"
4328,iAylJ20u1GYYbcOTd8-r6A,Austin,4.5,"Mexican, Restaurants"
4359,IZzX3YAjxbNdSAQo8_C3lQ,Cocoa,3.5,"Restaurants, Nightlife, Bars, Tapas Bars, Cocktail Bars, Latin American, Mexican"
4411,hGZVdM8GulxyiGxXFlD81g,Vancouver,3.5,"Restaurants, Mexican"
4439,MjzPfmuzBpAEOPPNs6aycQ,Austin,2.5,"Fast Food, Breakfast & Brunch, Restaurants, Mexican, Tacos, Burgers"
4455,2eqeqTu3PXhWizQ0M02W0g,Austin,4.5,"Restaurants, Cocktail Bars, Pubs, American (New), Mexican, Nightlife, Bars, Tacos, American (Traditional), Chicken Wings"
4499,7wH9j2Okud-MbLc-7lQ7dA,Portland,3.5,"Spanish, Mexican, Basque, Restaurants"
4504,sTppFMipiI0jjarjEctT5w,Austin,4.0,"Food Trucks, Food, Mexican, Restaurants"
4544,4Pmqq9YVbE-k0tC8caZ_JQ,Austin,3.5,"Mexican, Restaurants, Food Stands"
4637,WQGdsZAHVDnCglIUvbFDVw,Austin,2.5,"Tex-Mex, Restaurants, Mexican, Breakfast & Brunch, Tacos"
4669,ZHz8LJKE0dcNk54fBHj4eg,Kyle,2.0,"Restaurants, Tacos, Mexican, Fast Food, Breakfast & Brunch"
4754,TUdVGAIe7DRZ1ojNjrP0sw,Wayland,3.0,"Mexican, Restaurants"
4780,muUrcDy7Ae1WpRf7sY8nhQ,Austin,4.5,"Restaurants, Mexican, Specialty Food, Ethnic Food, Bakeries, Food"
4852,SvXDWMLgQTfSryyO_-_gPg,Reynoldsburg,4.5,"Restaurants, Ethnic Grocery, Latin American, Mexican, Tacos, Food, International Grocery"
4868,xGsm9abAFSh1ZgdDo3I7-Q,Apopka,2.5,"Restaurants, Fast Food, Breakfast & Brunch, Tacos, Mexican"
4895,_0f-ImhI_SDJVPK1MXFhHA,Austin,5.0,"Mexican, Breakfast & Brunch, Restaurants, Burgers"
4900,D6wyapYXP4lwLWjf-8_I4g,Boston,4.5,"Mexican, Restaurants"
4904,Qm24Wi_TaNvS7Si_DJqS6Q,Portland,3.5,"Restaurants, Italian, Mexican"
4936,9CGXRmlE8UrTjwaLcMHzBw,Beaverton,3.0,"Restaurants, Mexican"
4939,jZeDo7pnH3t9c22-gh2iwg,Tualatin,3.5,"Mexican, Restaurants"
4960,4aDwy9_UB61SVM6VZeLe3Q,Austin,4.0,"Mexican, Restaurants"
4978,N6j6aNJ4w4A-6BKUwfSbSA,Somerville,3.5,"Restaurants, Grocery, Mexican, Food, Salvadoran, Latin American"
5014,thr3fF_TJ_SieuPxC2myyQ,Boston,2.5,"Tex-Mex, Mexican, Restaurants, Vegetarian"
5087,mNYtTTOaPK6A2tAqwxI4Iw,Winter Garden,3.5,"Caribbean, Mexican, Restaurants, Latin American"
5116,UAc7tvywJe5HW_3YPQ9XOw,Altamonte Springs,4.5,"Latin American, Nightlife, Mexican, Bars, Restaurants, Cocktail Bars"
5125,wPzUnWVsnBihKwPrqY579Q,Portland,4.0,"Mexican, Restaurants, Grocery, Food"
5144,-zsbqOO2AxWNkWpnYWNbWw,Everett,2.0,"Mexican, Latin American, Restaurants"
5175,i7tb3bqd-JXlhTNiPsNO5g,Bedford,2.5,"Mexican, Fast Food, Restaurants"
5184,FvQ3UJdsCNQrtb5WiRY4ig,Lake Mary,2.5,"Restaurants, Mexican"
5241,Cr_GBd8cinivcNw43Z4Rdg,Austin,3.5,"Tex-Mex, Mexican, Restaurants"
5331,hBMO7OX0Up0zMVVxv45D7A,Austin,3.5,"Mexican, Restaurants, Food"
5388,kTnrYEEjJQMan45XBEgOAg,Decatur,1.5,"Fast Food, Mexican, Tacos, Restaurants, Breakfast & Brunch, Tex-Mex"
5435,DxvZWRkqVzF0OOWPc_a-YQ,Austin,4.0,"Restaurants, Vegan, Mexican, Seafood"
5438,v_pjcgEq8w2L6ZDNyZx_qA,Austin,4.0,"Mexican, Restaurants, Tex-Mex"
5510,2lq20MZhpYaFzAPFQShe8g,Groveport,3.5,"Mexican, Restaurants"
5585,wB1qckz9iC0aq5XuWRmCIA,Austin,5.0,"Burgers, Restaurants, Mexican, Food Trucks, Food, Diners, Comfort Food"
5763,TFAgn76LjgWoyESs14W0eQ,Tigard,4.0,"Mexican, Restaurants"
6011,j2hjElitl_6n19Jn6r7Ihg,Portland,4.0,"Seafood, Mexican, Restaurants"
