,stars,BusinessAcceptsCreditCards,RestaurantsPriceRange2,BikeParking,WiFi,RestaurantsTakeOut,GoodForKids,RestaurantsDelivery,OutdoorSeating,ByAppointmentOnly,RestaurantsReservations,RestaurantsGoodForGroups,HasTV,Alcohol,garage,street,validated,lot,valet,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual
1371,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,0,0,1,1
1372,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1373,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1374,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,1,0,0,0,0,0,1,1,1,1
1375,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1376,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1377,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1379,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1380,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1381,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1382,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1
1383,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,0
1384,2.5,1,2,1,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1385,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1386,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,1,1
1387,4.0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1388,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1389,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1390,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1391,3.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1392,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1393,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1394,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1395,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1396,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1397,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1398,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1399,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1400,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1401,3.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1402,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1403,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0
1404,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1405,3.0,1,3,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1406,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1407,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1408,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,1
1409,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,0,0,1,1,0,1,1
1410,4.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1411,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1412,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1413,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1414,4.0,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1415,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1416,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1417,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1418,2.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1419,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,1,0,0,0,0,0,1,0,1,1
1420,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1421,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,0,1,0,0,0,1,1,0
1422,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,1,0,1,0,0,0,0,0,0,0,0,1
1423,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1424,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1425,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1426,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0
1427,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1428,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1429,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1430,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1431,3.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1432,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1433,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1434,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1435,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1436,4.0,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1437,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1438,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,1
1439,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1440,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1
1441,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1442,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1443,2.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1444,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1445,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1446,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1447,3.5,1,1,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1448,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1450,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1451,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1452,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1453,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1454,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1455,2.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1456,4.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1457,3.5,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1458,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1459,3.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1460,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1461,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1462,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1463,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1464,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1465,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1466,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1467,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1468,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1469,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1470,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1471,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1472,3.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1473,3.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1474,3.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1475,1.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1476,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1477,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1478,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1
1479,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1480,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,1,1
1481,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1482,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1483,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1484,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1485,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1486,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
1487,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1488,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1489,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1490,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1491,3.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1492,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1493,5.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1494,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1495,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1496,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1497,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1498,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1499,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1500,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1501,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1502,4.5,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1503,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1504,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1
1505,3.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1506,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1507,2.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1508,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0
1509,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1510,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,1,0,0,1
1511,2.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1512,2.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1513,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1514,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1515,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1516,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1517,3.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1518,2.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1519,4.5,1,3,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1520,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1521,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1522,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1523,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1524,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1525,4.5,1,3,1,2,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1526,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1527,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1
1528,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1529,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1530,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1531,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1532,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1533,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1534,4.0,1,3,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0
1535,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1536,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1
1537,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1538,4.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1539,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1540,4.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1541,3.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1542,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1543,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1544,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1545,4.5,1,2,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1546,3.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1547,3.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,2.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1549,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1
1550,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1551,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1552,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1553,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1554,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1555,5.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1556,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1557,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1558,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1559,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1560,4.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1561,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,0,1,1
1562,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1563,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1564,2.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1565,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1566,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1567,4.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1568,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1569,3.5,1,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1570,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1571,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1572,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1573,3.5,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1574,3.5,1,1,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1575,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,1,0,0,1
1576,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1577,4.0,1,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
1578,4.0,1,2,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1579,4.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1580,4.5,1,2,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
1581,4.5,1,2,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1582,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1583,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1584,3.0,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1585,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1586,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1587,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1
1588,4.0,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1589,4.5,1,1,1,2,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1590,4.5,1,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
1591,4.5,1,2,1,0,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1
1592,4.0,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1593,2.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1
1594,4.0,1,1,1,2,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1
1595,2.0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,3.5,1,2,1,2,1,1,1,1,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
